Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
HumanComputer Interaction Design and Evaluation,"The 3-volume set LNCS 9169, 9170, 9171 constitutes the refereed proceedings of 17th International Conference on Human-Computer Interaction, HCII 2015, held in Los Angeles, CA, USA, August 2015.",01-01-2015,Lecture Notes in Computer Science,https://doi.org/10.1007/978-3-319-20901-2,Masaaki Kurosu,38,The 3volume set LNCS 9169 9170 9171 constitutes the refereed proceedings of 17th International Conference on HumanComputer Interaction HCII 2015 held in Los Angeles CA USA August 2015,set lnc constitute refereed proceeding international conference humancomputer interaction hcii hold los angeles usa august
Means and Ends in HumanComputer Interaction,"There has been an increased interest in broader contexts from ecology and economics within the HCI community recent years. These developments suggest that should engage with respond to concerns are external computing yet profoundly impact human society. In this paper we observe taking these into account yields a fundamentally different way think about sustainable interaction design, one which designer's focus must be on a) ecological limits, b) creating designs artifacts do not further cornucopian paradigm, c) fundamental needs.",02-05-2017,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,https://doi.org/10.1145/3025453.3025542,"Barath Raghavan, Daniel Pargman",37,There has been an increased interest in broader contexts from ecology and economics within the HCI community recent years These developments suggest that should engage with respond to concerns are external computing yet profoundly impact human society In this paper we observe taking these into account yields a fundamentally different way think about sustainable interaction design one which designers focus must be on a ecological limits b creating designs artifacts do not further cornucopian paradigm c fundamental needs,increase interest broad context ecology economic hci community recent year development suggest engage respond concern external computing profoundly impact human society paper observe take account yield fundamentally different way think sustainable interaction design designer focus ecological limit b create design artifact cornucopian paradigm c fundamental need
Deep Learning for Intelligent HumanComputer Interaction,"In recent years, gesture recognition and speech recognition, as important input methods in Human–Computer Interaction (HCI), have been widely used the field of virtual reality. particular, with rapid development deep learning, artificial intelligence, other computer technologies, achieved breakthrough research progress. The search platform this work is mainly Google Academic literature database Web Science. According to keywords related HCI such “intelligent HCI”, “speech recognition”, “gesture “natural language processing”, nearly 1000 studies were selected. Then, 500 selected 100 finally content after five years (2019–2022) year screening. First, current situation intelligent system analyzed, realization interaction voice summarized, advantages brought by learning are for research. core concepts introduced progress analyzed. Furthermore, representative applications described. Finally, direction natural processing investigated. results show that combination deeply applied emotion robot direction. A wide variety proposed fields verified experiments. Compared interactive without high accuracy was achieved. Human–Machine Interfaces (HMIs) support, context plays an role improving user interfaces. Whether it search, mobile communication, or children’s combined can maintain better robustness. convolutional neural networks long short-term memory greatly improve precision action recognition. Therefore, future, application will involve more industries greater prospects expected.",11-11-2022,Applied Sciences,https://doi.org/10.3390/app122211457,"Zhihan Lv, Fabio Poiesi, Qi Dong, Jaime Lloret, Houbing Song",46,In recent years gesture recognition and speech recognition as important input methods in HumanComputer Interaction HCI have been widely used the field of virtual reality particular with rapid development deep learning artificial intelligence other computer technologies achieved breakthrough research progress The search platform this work is mainly Google Academic literature database Web Science According to keywords related HCI such intelligent HCI speech recognition gesture natural language processing nearly 1000 studies were selected Then 500 selected 100 finally content after five years 20192022 year screening First current situation intelligent system analyzed realization interaction voice summarized advantages brought by learning are for research core concepts introduced progress analyzed Furthermore representative applications described Finally direction natural processing investigated results show that combination deeply applied emotion robot direction A wide variety proposed fields verified experiments Compared interactive without high accuracy was achieved HumanMachine Interfaces HMIs support context plays an role improving user interfaces Whether it search mobile communication or childrens combined can maintain better robustness convolutional neural networks long shortterm memory greatly improve precision action recognition Therefore future application will involve more industries greater prospects expected,recent year gesture recognition speech recognition important input method humancomputer interaction hci widely field virtual reality particular rapid development deep learn artificial intelligence computer technology achieve breakthrough research progress search platform work mainly google academic literature database web science accord keyword related hci intelligent hci speech recognition gesture natural language process nearly study select select finally content year year screen current situation intelligent system analyze realization interaction voice summarize advantage bring learn research core concept introduce progress analyze furthermore representative application describe finally direction natural processing investigate result combination deeply apply emotion robot direction wide variety propose field verify experiment compare interactive high accuracy achieve humanmachine interface hmis support context play role improve user interface search mobile communication children combine maintain well robustness convolutional neural network long shortterm memory greatly improve precision action recognition future application involve industry great prospect expect
Logistics Innovation and Social Sustainability How to Prevent an Artificial Divide in HumanComputer Interaction,"Human–computer interaction ( HCI ) is a cornerstone for the success of technical innovation in logistics and supply chain sector. As major part social sustainability, this changing as artificial intelligence applications (Internet Things, autonomous transport, Physical Internet) are implemented, leading to larger machine autonomy, hence transition from primary executive supervisory role human operators. A fundamental question concerns level control transferred machines, such vehicles automatic materials handling devices. Problems include lack trust toward decision making or an inclination override system case automated decisions misperceived. This paper outlines theoretical framework, describing different levels acceptance key element technology innovation, points possible danger divide at both individual firm level. Based upon findings four benchmark cases, classification roles employees adopting innovations developed. Measures operational, tactical, strategic discussed improve , more particular capacity individuals firms apply state‐of‐the‐art techniques prevent divide, thereby increasing sustainability.",31-01-2019,Journal of Business Logistics,https://doi.org/10.1111/jbl.12198,"Matthias Klumpp, W.H.M. Zijm",68,Humancomputer interaction  HCI  is a cornerstone for the success of technical innovation in logistics and supply chain sector As major part social sustainability this changing as artificial intelligence applications Internet Things autonomous transport Physical Internet are implemented leading to larger machine autonomy hence transition from primary executive supervisory role human operators A fundamental question concerns level control transferred machines such vehicles automatic materials handling devices Problems include lack trust toward decision making or an inclination override system case automated decisions misperceived This paper outlines theoretical framework describing different levels acceptance key element technology innovation points possible danger divide at both individual firm level Based upon findings four benchmark cases classification roles employees adopting innovations developed Measures operational tactical strategic discussed improve  more particular capacity individuals firms apply stateoftheart techniques prevent divide thereby increasing sustainability,humancomputer interaction hci cornerstone success technical innovation logistic supply chain sector major social sustainability change artificial intelligence application internet thing autonomous transport physical internet implement lead large machine autonomy transition primary executive supervisory role human operator fundamental question concern level control transfer machine vehicle automatic material handling device problem include lack trust decision making inclination override system case automate decision misperceive paper outline theoretical framework describe different level acceptance key element technology innovation point possible danger divide individual firm level base finding benchmark case classification role employee adopt innovation develop measure operational tactical strategic discuss improve particular capacity individual firm apply stateoftheart technique prevent divide increase sustainability
A Survey on Measuring Cognitive Workload in HumanComputer Interaction,"The ever-increasing number of computing devices around us results in more and systems competing for our attention, making cognitive workload a crucial factor the user experience human-computer interfaces. Research Human-Computer Interaction (HCI) has used various metrics to determine users’ mental demands. However, there needs be systematic way choose an appropriate effective measure experimental setups, posing challenge their reproducibility. We present literature survey past current throughout HCI address this challenge. By initially exploring what resembles context, we derive categorization supporting researchers practitioners selecting system design evaluation. conclude with three following research gaps: (1) defining interpreting HCI, (2) hidden cost NASA-TLX, (3) as catalyst workload-aware systems, highlighting that deepen conceptualize understanding context interactive systems.",13-07-2023,ACM Computing Surveys,https://doi.org/10.1145/3582272,"Thomas Kosch, Jakob Karolus, Johannes Zagermann, Harald Reiterer, Albrecht Schmidt, Paweł W. Woźniak",49,The everincreasing number of computing devices around us results in more and systems competing for our attention making cognitive workload a crucial factor the user experience humancomputer interfaces Research HumanComputer Interaction HCI has used various metrics to determine users mental demands However there needs be systematic way choose an appropriate effective measure experimental setups posing challenge their reproducibility We present literature survey past current throughout HCI address this challenge By initially exploring what resembles context we derive categorization supporting researchers practitioners selecting system design evaluation conclude with three following research gaps 1 defining interpreting HCI 2 hidden cost NASATLX 3 as catalyst workloadaware systems highlighting that deepen conceptualize understanding context interactive systems,everincreasing number compute device result system compete attention make cognitive workload crucial factor user experience humancomputer interface research humancomputer interaction hci metric determine user mental demand need systematic way choose appropriate effective measure experimental setup pose challenge reproducibility present literature survey past current hci address challenge initially explore resemble context derive categorization support researcher practitioner select system design evaluation conclude follow research gap define interpret hci hide cost nasatlx catalyst workloadaware system highlight deepen conceptualize understand context interactive system
Gender and gaze gesture recognition for humancomputer interaction,"The identification of visual cues in facial images has been widely explored the broad area computer vision. However theoretical analyses are often not transformed into widespread assistive Human-Computer Interaction (HCI) systems, due to factors such as inconsistent robustness, low efficiency, large computational expense or strong dependence on complex hardware. We present a novel gender recognition algorithm, modular eye centre localisation approach and gaze gesture method, aiming escalate intelligence, adaptability interactivity HCI systems by combining demographic data (gender) behavioural (gaze) enable development range real-world assistive-technology applications. algorithm utilises Fisher Vectors features which encoded from low-level local images. experimented with four types features: greyscale values, Local Binary Patterns (LBP), LBP histograms Scale Invariant Feature Transform (SIFT). corresponding were classified using linear Support Vector Machine. tested FERET database, LFW database FRGCv2 yielding 97.7%, 92.5% 96.7% accuracy respectively. approach, following coarse-to-fine, global-to-regional scheme utilising isophote gradient features. A Selective Oriented Gradient filter specifically designed detect remove gradients eyebrows, corners self-shadows (which sabotage most methods). trajectories centres then defined gestures for active HCI. compared 10 other state-of-the-art algorithms similar functionality outperformed them terms while maintaining excellent real-time performance. above methods have employed recovery system that can be implementation advanced technology tools. high accuracy, reliability performance achieved attention monitoring, control data, human-robot interaction is needed developing provide assistance everyday actions, thereby improving quality life elderly and/or disabled.",29-03-2016,Computer Vision and Image Understanding,https://doi.org/10.1016/j.cviu.2016.03.014,"Wenhao Zhang, Melvyn Smith, Lyndon Smith, Abdul Farooq",42,The identification of visual cues in facial images has been widely explored the broad area computer vision However theoretical analyses are often not transformed into widespread assistive HumanComputer Interaction HCI systems due to factors such as inconsistent robustness low efficiency large computational expense or strong dependence on complex hardware We present a novel gender recognition algorithm modular eye centre localisation approach and gaze gesture method aiming escalate intelligence adaptability interactivity HCI systems by combining demographic data gender behavioural gaze enable development range realworld assistivetechnology applications algorithm utilises Fisher Vectors features which encoded from lowlevel local images experimented with four types features greyscale values Local Binary Patterns LBP LBP histograms Scale Invariant Feature Transform SIFT corresponding were classified using linear Support Vector Machine tested FERET database LFW database FRGCv2 yielding 977 925 967 accuracy respectively approach following coarsetofine globaltoregional scheme utilising isophote gradient features A Selective Oriented Gradient filter specifically designed detect remove gradients eyebrows corners selfshadows which sabotage most methods trajectories centres then defined gestures for active HCI compared 10 other stateoftheart algorithms similar functionality outperformed them terms while maintaining excellent realtime performance above methods have employed recovery system that can be implementation advanced technology tools high accuracy reliability performance achieved attention monitoring control data humanrobot interaction is needed developing provide assistance everyday actions thereby improving quality life elderly andor disabled,identification visual cue facial image widely explore broad area computer vision theoretical analysis transform widespread assistive humancomputer interaction hci system factor inconsistent robustness low efficiency large computational expense strong dependence complex hardware present novel gender recognition algorithm modular eye centre localisation approach gaze gesture method aim escalate intelligence adaptability interactivity hci system combine demographic datum gender behavioural gaze enable development range realworld assistivetechnology application algorithm utilise fisher vector feature encode lowlevel local image experiment type feature greyscale value local binary pattern lbp lbp histogram scale invariant feature transform sift correspond classify linear support vector machine test feret database lfw database yield accuracy respectively approach follow coarsetofine globaltoregional scheme utilise isophote gradient feature selective orient gradient filter specifically design detect remove gradient eyebrow corner selfshadow sabotage method trajectory centre define gesture active hci compare stateoftheart algorithm similar functionality outperform term maintain excellent realtime performance method employ recovery system implementation advanced technology tool high accuracy reliability performance achieve attention monitor control datum humanrobot interaction need develop provide assistance everyday action improve quality life elderly andor disable
Federated Learning Meets Human Emotions A Decentralized Framework for HumanComputer Interaction for IoT Applications,"As stated by Spock, “change is the essential process of all existence,” which reflected in everyday applications our daily lives. We, as humans, just need to find a way make best use current technological advances. The pandemic has managed exploit deepest vulnerabilities and insecurities. We cope with lot things, be comfortable new normal. Hence, we can rely on technology, greatest asset developed humans. In this article, discuss how enhance work environment offices post-pandemic. combine federated learning emotion analysis create state-of-the-art, simple, secure, efficient monitoring system. facial expression speech signals out macroexpressions an index that monitored mental health user. Federated enables users locally train model without compromising his/her privacy. place sending data centralized server, proposed scheme sends only weights are combined at server better global model, further pushed back users. This then trained interorganizational it does not violate privacy or sharing achieve optimal results. collected from analyze presented counseling solutions during low times. Technology panacea enabled us survive pandemic, using solution improve culture post-pandemic",15-04-2021,IEEE Internet of Things Journal,https://doi.org/10.1109/jiot.2020.3037207,"Prateek Chhikara, Prabhjot Singh, Rajkumar Tekchandani, Neeraj Kumar, Mohsen Guizani",71,As stated by Spock change is the essential process of all existence which reflected in everyday applications our daily lives We as humans just need to find a way make best use current technological advances The pandemic has managed exploit deepest vulnerabilities and insecurities We cope with lot things be comfortable new normal Hence we can rely on technology greatest asset developed humans In this article discuss how enhance work environment offices postpandemic combine federated learning emotion analysis create stateoftheart simple secure efficient monitoring system facial expression speech signals out macroexpressions an index that monitored mental health user Federated enables users locally train model without compromising hisher privacy place sending data centralized server proposed scheme sends only weights are combined at server better global model further pushed back users This then trained interorganizational it does not violate privacy or sharing achieve optimal results collected from analyze presented counseling solutions during low times Technology panacea enabled us survive pandemic using solution improve culture postpandemic,state spock change essential process existence reflect everyday application daily live human need find way good use current technological advance pandemic manage exploit deep vulnerability insecurity cope lot thing comfortable new normal rely technology great asset develop human article discuss enhance work environment office postpandemic combine federate learn emotion analysis create stateoftheart simple secure efficient monitoring system facial expression speech signal macroexpression index monitor mental health user federate enable user locally train model compromise hisher privacy place send datum centralize server propose scheme send weight combine server well global model push user train interorganizational violate privacy sharing achieve optimal result collect analyze present counseling solution low time technology panacea enable survive pandemic solution improve culture postpandemic
Real Time Hand Gesture Recognition for Human Computer Interaction,"Most of the human computer interaction interfaces that are designed today require explicit instructions from user in form keyboard taps or mouse clicks. As complexity these devices increase, sheer amount such can easily disrupt, distract and overwhelm users. A novel method to recognize hand gestures for interaction, using vision image processing techniques, is proposed this paper. The successfully replace (e.g. mouse) needed interacting with a personal computer. uses commercial depth + rgb camera called Senz3D, which cheap easy buy as compared other cameras. works by analyzing 3D data real time set classification rules classify number convexity defects into gesture classes. This results performance negates requirement any training data. achieves commendable very low processor utilization.",01-02-2016,2016 IEEE 6th International Conference on Advanced Computing IACC,https://doi.org/10.1109/iacc.2016.93,"Rishabh Agrawal, Nikita Gupta",45,Most of the human computer interaction interfaces that are designed today require explicit instructions from user in form keyboard taps or mouse clicks As complexity these devices increase sheer amount such can easily disrupt distract and overwhelm users A novel method to recognize hand gestures for interaction using vision image processing techniques is proposed this paper The successfully replace eg mouse needed interacting with a personal computer uses commercial depth  rgb camera called Senz3D which cheap easy buy as compared other cameras works by analyzing 3D data real time set classification rules classify number convexity defects into gesture classes This results performance negates requirement any training data achieves commendable very low processor utilization,human computer interaction interface design today require explicit instruction user form keyboard tap mouse click complexity device increase sheer easily disrupt distract overwhelm user novel method recognize hand gesture interaction vision image processing technique propose paper successfully replace eg mouse need interact personal computer use commercial depth rgb camera call cheap easy buy compare camera work analyze datum real time set classification rule classify number convexity defect gesture class result performance negate requirement training datum achieve commendable low processor utilization
HumanComputer Interactions in Museums,"Museums have been a domain of study and design intervention for Human-Computer Interaction (HCI) several decades. However, while resources providing overviews on the key issues in scholarship",01-01-2019,Synthesis Lectures on HumanCentered Informatics,https://doi.org/10.1007/978-3-031-02225-8,"Eva Hornecker, Luigina Ciolfi",31,Museums have been a domain of study and design intervention for HumanComputer Interaction HCI several decades However while resources providing overviews on the key issues in scholarship,museum domain study design intervention humancomputer interaction hci decade resource provide overviews key issue scholarship
HumanComputer Interaction With Big Data Analytics,"Big Data has been playing a vital role in almost all environments such as healthcare, education, business organizations and scientific research. data analytics requires advanced tools techniques to store, process analyze the huge volume of data. consists unstructured that require advance real-time analysis. Thus, nowadays many researchers are interested developing technologies algorithms solve issues when dealing with big gained much attention from private organizations, public sector research institutes. This chapter provides an overview state-of-the-art for processing data, well characteristics, applications, opportunities challenges systems. also presents human computer interaction analytics.",01-01-2018,Advances in Human and Social Aspects of Technology,https://doi.org/10.4018/978-1-5225-2863-0.ch001,"Gunasekaran Manogaran, Chandu Thota, Daphne Lopez",39,Big Data has been playing a vital role in almost all environments such as healthcare education business organizations and scientific research data analytics requires advanced tools techniques to store process analyze the huge volume of data consists unstructured that require advance realtime analysis Thus nowadays many researchers are interested developing technologies algorithms solve issues when dealing with big gained much attention from private organizations public sector research institutes This chapter provides an overview stateoftheart for processing data well characteristics applications opportunities challenges systems also presents human computer interaction analytics,big datum play vital role environment healthcare education business organization scientific research data analytic require advanced tool technique store process analyze huge volume datum consist unstructured require advance realtime analysis nowadays researcher interested develop technology algorithm solve issue deal big gain attention private organization public sector research institute chapter provide overview stateoftheart process datum characteristic application opportunity challenge system present human computer interaction analytic
The Placebo Effect of Artificial Intelligence in HumanComputer Interaction,"In medicine, patients can obtain real benefits from a sham treatment. These are known as the placebo effect. We report two experiments (Experiment I: N=369; Experiment II: N=100) demonstrating effect in adaptive interfaces. Participants were asked to solve word puzzles while being supported by no system or an AI interface. All participants experienced same puzzle difficulty and had support throughout experiments. Our results showed that belief of receiving increases expectations regarding participant's own task performance, sustained after interaction. positively correlated indicated number solved puzzles. integrate our findings into technological acceptance theories discuss implications for future assessment AI-based user interfaces novel technologies. argue descriptions elicit effects through biasing user-centered studies.",31-12-2022,ACM Transactions on ComputerHuman Interaction,https://doi.org/10.1145/3529225,"Thomas Kosch, Robin Welsch, Lewis L. Chuang, Albrecht Schmidt",47,In medicine patients can obtain real benefits from a sham treatment These are known as the placebo effect We report two experiments Experiment I N369 Experiment II N100 demonstrating effect in adaptive interfaces Participants were asked to solve word puzzles while being supported by no system or an AI interface All participants experienced same puzzle difficulty and had support throughout experiments Our results showed that belief of receiving increases expectations regarding participants own task performance sustained after interaction positively correlated indicated number solved puzzles integrate our findings into technological acceptance theories discuss implications for future assessment AIbased user interfaces novel technologies argue descriptions elicit effects through biasing usercentered studies,medicine patient obtain real benefit sham treatment know placebo effect report experiment experiment experiment ii demonstrating effect adaptive interface participant ask solve word puzzle support system ai interface participant experience puzzle difficulty support experiment result show belief receive increase expectation participant task performance sustain interaction positively correlate indicate number solve puzzle integrate finding technological acceptance theory discuss implication future assessment aibase user interface novel technology argue description elicit effect bias usercentered study
Electrooculograms for HumanComputer Interaction A Review,"Eye movements generate electric signals, which a user can employ to control his/her environment and communicate with others. This paper presents review of previous studies on such that is, electrooculograms (EOGs), from the perspective human–computer interaction (HCI). EOGs represent one easiest means estimate eye by using low-cost device, have been often considered utilized for HCI applications, as facilitate typing virtual keyboard, moving mouse, or controlling wheelchair. The objective this study is summarize experimental procedures provide guide researchers interested in field. In work basic characteristics EOGs, associated measurements, signal processing pattern recognition algorithms are briefly reviewed, various applications reported existing literature listed. It expected will be useful source communication reality environments, act valuable tools people amyotrophic lateral sclerosis.",14-06-2019,Sensors,https://doi.org/10.3390/s19122690,Won-Du Chang,34,Eye movements generate electric signals which a user can employ to control hisher environment and communicate with others This paper presents review of previous studies on such that is electrooculograms EOGs from the perspective humancomputer interaction HCI EOGs represent one easiest means estimate eye by using lowcost device have been often considered utilized for HCI applications as facilitate typing virtual keyboard moving mouse or controlling wheelchair The objective this study is summarize experimental procedures provide guide researchers interested in field In work basic characteristics EOGs associated measurements signal processing pattern recognition algorithms are briefly reviewed various applications reported existing literature listed It expected will be useful source communication reality environments act valuable tools people amyotrophic lateral sclerosis,eye movement generate electric signal user employ control hisher environment communicate paper present review previous study electrooculogram eog perspective humancomputer interaction hci eog represent easy mean estimate eye lowcost device consider utilize hci application facilitate type virtual keyboard move mouse control wheelchair objective study summarize experimental procedure provide guide researcher interested field work basic characteristic eog associate measurement signal processing pattern recognition algorithm briefly review application report exist literature list expect useful source communication reality environment act valuable tool people amyotrophic lateral sclerosis
Perspectives on HumanComputer Interaction Research with Older People,"This book promotes a critical reflection about the research conducted so far in Human-Computer Interaction (HCI) with older people and introduces new (or different) perspective, which is grounded interdisciplinary on digital technologies.",01-01-2019,HumanComputer Interaction Series,https://doi.org/10.1007/978-3-030-06076-3,Sergio Sayago,43,This book promotes a critical reflection about the research conducted so far in HumanComputer Interaction HCI with older people and introduces new or different perspective which is grounded interdisciplinary on digital technologies,book promote critical reflection research conduct far humancomputer interaction hci old people introduce new different perspective ground interdisciplinary digital technology
Introduction To Human Computer Interaction,"The objective of this course is to provide newcomers Human-Computer Interaction (HCI) with an introduction and overview the field. In addition introducing basic concepts, will enough structure help understand how advanced material in CHI 2016 technical program fits into overall",06-05-2016,Proceedings of the 2016 CHI Conference Extended Abstracts on Human Factors in Computing Systems,https://doi.org/10.1145/2851581.2856679,"Jonathan Lazar, Simone Diniz Junqueira Barbosa",28,The objective of this course is to provide newcomers HumanComputer Interaction HCI with an introduction and overview the field In addition introducing basic concepts will enough structure help understand how advanced material in CHI 2016 technical program fits into overall,objective course provide newcomer humancomputer interaction hci introduction overview field addition introduce basic concept structure help understand advanced material chi technical program fit overall
Humancomputer interaction as science,"&lt;div class=""page"" title=""Page 1""&gt;&lt;div class=""layoutArea""&gt;&lt;div class=""column""&gt;&lt;p&gt;&lt;span&gt;The human-computer interaction (HCI) has had a long and troublesome relationship to the role of ‘science’. HCI’s status as an academic object in terms coherence adequacy is often question—leading desires for establishing true scientific discipline. In this paper I explore formative cognitive science influences on HCI, through impact early work design input devices. The discusses core idea that argue animated much HCI research since: notion spaces. evaluating concept, disassemble broader ‘picture science’ its constructing disciplinary order increasingly diverse overlapping communities contribute some way what we call ‘HCI’. concluding notions rigour debates around how might reassess disciplinarity.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;/div&gt;&lt;/div&gt;",05-10-2015,Aarhus Series on Human Centered Computing,https://doi.org/10.7146/aahcc.v1i1.21296,Stuart Reeves,28,ltdiv classpage titlePage 1gtltdiv classlayoutAreagtltdiv classcolumngtltpgtltspangtThe humancomputer interaction HCI has had a long and troublesome relationship to the role of science HCIs status as an academic object in terms coherence adequacy is often questionleading desires for establishing true scientific discipline In this paper I explore formative cognitive science influences on HCI through impact early work design input devices The discusses core idea that argue animated much HCI research since notion spaces evaluating concept disassemble broader picture science its constructing disciplinary order increasingly diverse overlapping communities contribute some way what we call HCI concluding notions rigour debates around how might reassess disciplinarityltspangtltpgtltdivgtltdivgtltdivgt,ltdiv classpage titlepage classlayoutareagtltdiv classcolumngtltpgtltspangtthe humancomputer interaction hci long troublesome relationship role science hcis status academic object term coherence adequacy questionleade desire establish true scientific discipline paper explore formative cognitive science influence hci impact early work design input device discuss core idea argue animate hci research notion space evaluate concept disassemble broad picture science construct disciplinary order increasingly diverse overlap community contribute way hci conclude notion rigour debate reassess disciplinarityltspangtltpgtltdivgtltdivgtltdivgt
HumanComputer Interaction  INTERACT 2021,"It is our great pleasure to welcome you the 18th IFIP TC13 International Conference on Human-Computer Interaction, INTERACT 2021, one of most important conferences in area Interaction at a world-wide level.INTERACT 2021 was held Bari (Italy) from August 30 -September 3, cooperation with ACM and under patronage University Aldo Moro.This second time that Italy, after edition Rome September 2005.The Villa Romanazzi Carducci Hotel, which hosted provided right context for welcoming participants, thanks its liberty-period villa immersed beautiful park.Due COVID-19 pandemic, hybrid mode allow attendees who could not travel participate conference.INTERACT every two years well appreciated by international community, attracting experts broad range backgrounds, coming all over world sharing common interest HCI, make technology effective useful people their daily life.The theme ""Sense, Feel, Design,"" highlighted new interaction design challenges.Technology today more widespread, pervasive blended we live in.On side, devices sense humans' activities have potential provide an enriched interaction.On other user experience can be further enhanced exploiting multisensorial technologies.The traditional human senses vision hearing touch, smell, taste, emotions taken into account when designing future interactions.The hot topic this Human-Centered Artificial Intelligence, implies considering AI systems are built evaluating how these support people's goals activities.There also considerable attention paid usable security theme.Not surprisingly, pandemic social distancing turned HCI researchers towards difficulties performing user-centered modified aspects interaction.With this, 2021.Several worked hard conference as pleasurable possible, hope will truly enjoy it.",01-01-2021,Lecture Notes in Computer Science,https://doi.org/10.1007/978-3-030-85610-6,"Carmelo Ardito, Rosa Lanzilotti, Gilbert Cockton, Helen Petrie, Antonio Piccinno, Giuseppe Desolda, Kori Inkpen",34,It is our great pleasure to welcome you the 18th IFIP TC13 International Conference on HumanComputer Interaction INTERACT 2021 one of most important conferences in area Interaction at a worldwide levelINTERACT 2021 was held Bari Italy from August 30 September 3 cooperation with ACM and under patronage University Aldo MoroThis second time that Italy after edition Rome September 2005The Villa Romanazzi Carducci Hotel which hosted provided right context for welcoming participants thanks its libertyperiod villa immersed beautiful parkDue COVID19 pandemic hybrid mode allow attendees who could not travel participate conferenceINTERACT every two years well appreciated by international community attracting experts broad range backgrounds coming all over world sharing common interest HCI make technology effective useful people their daily lifeThe theme Sense Feel Design highlighted new interaction design challengesTechnology today more widespread pervasive blended we live inOn side devices sense humans activities have potential provide an enriched interactionOn other user experience can be further enhanced exploiting multisensorial technologiesThe traditional human senses vision hearing touch smell taste emotions taken into account when designing future interactionsThe hot topic this HumanCentered Artificial Intelligence implies considering AI systems are built evaluating how these support peoples goals activitiesThere also considerable attention paid usable security themeNot surprisingly pandemic social distancing turned HCI researchers towards difficulties performing usercentered modified aspects interactionWith this 2021Several worked hard conference as pleasurable possible hope will truly enjoy it,great pleasure welcome ifip international conference humancomputer interaction interact important conference area interaction worldwide levelinteract hold bari italy august september cooperation acm patronage university aldo morothis second time italy edition rome september villa romanazzi carducci hotel host provide right context welcome participant thank libertyperiod villa immerse beautiful parkdue pandemic hybrid mode allow attendee travel participate conferenceinteract year appreciate international community attract expert broad range background come world share common interest hci technology effective useful people daily lifethe theme sense feel design highlight new interaction design challengestechnology today widespread pervasive blend live inon device sense human activity potential provide enrich interactionon user experience enhanced exploit multisensorial technologiesthe traditional human sense vision hear touch smell taste emotion take account design future interactionsthe hot topic humancentere artificial intelligence imply consider ai system build evaluate support people goal activitiesthere considerable attention pay usable security themenot surprisingly pandemic social distancing turn hci researcher difficulty perform usercentere modify aspect interactionwith work hard conference pleasurable possible hope truly enjoy
A survey on humancomputer interaction in virtual reality,"Human computer interaction is one of the core technologies virtual reality, which has an important significance on promoting widely use reality and improving user experience. Due to development various sensors hardwares, human technology in made remarkable progress. This paper firstly introduces paradigm then makes a summary about main research contents trends augmented technologies, including 3D interaction, hand gesture handheld devices speech haptic multimodal interaction. Finally, proposes some existing problems that need be further studied.",01-12-2016,SCIENTIA SINICA Informationis,https://doi.org/10.1360/n112016-00252,"Fengjun Zhang, Guozhong Dai, Xiaolan Peng",33,Human computer interaction is one of the core technologies virtual reality which has an important significance on promoting widely use reality and improving user experience Due to development various sensors hardwares human technology in made remarkable progress This paper firstly introduces paradigm then makes a summary about main research contents trends augmented technologies including 3D interaction hand gesture handheld devices speech haptic multimodal interaction Finally proposes some existing problems that need be further studied,human computer interaction core technology virtual reality important significance promote widely use reality improve user experience development sensor hardware human technology remarkable progress paper firstly introduce paradigm make summary main research content trend augment technology include interaction hand gesture handheld device speech haptic multimodal interaction finally propose exist problem need study
Dialogue Systems for Intelligent Human Computer Interactions,"The most fundamental communication mechanism for interaction is dialogues involving speech, gesture, semantic and pragmatic knowledge. Various researches on dialogue management have been conducted focusing standardized model goal oriented applications using machine learning deep models. paper presents the overview existing methods manager training; their advantages limitations. Furthermore, a new image-based method used in Facebook bAbI Task 1 dataset Out Of Vocabulary setting. results show that as an image performs well helps expanding out of vocabulary tasks comparison to Memory Networks.",01-05-2019,Electronic Notes in Theoretical Computer Science,https://doi.org/10.1016/j.entcs.2019.04.010,"Erinç Merdivan, Deepika Singh, Sten Hanke, Andreas Holzinger",35,The most fundamental communication mechanism for interaction is dialogues involving speech gesture semantic and pragmatic knowledge Various researches on dialogue management have been conducted focusing standardized model goal oriented applications using machine learning deep models paper presents the overview existing methods manager training their advantages limitations Furthermore a new imagebased method used in Facebook bAbI Task 1 dataset Out Of Vocabulary setting results show that as an image performs well helps expanding out of vocabulary tasks comparison to Memory Networks,fundamental communication mechanism interaction dialogue involve speech gesture semantic pragmatic knowledge research dialogue management conduct focus standardized model goal orient application machine learn deep model paper present overview exist method manager train advantage limitation furthermore new imagebase method facebook babi task dataset vocabulary setting result image perform help expand vocabulary task comparison memory network
